"WebID","Area","Data label","2016","2016%","2011","2011%","2006","2006%","2001","2001%","Data Type",
"43","South Australia","Romanian","968","0.0577","980","0.0614","908","0.0600","907","0.0619","UR",
"43","South Australia","Serbo-Croatian Yugoslavian, so described","507","0.0302","599","0.0375","795","0.0525","","","UR",
"43","South Australia","Shona","624","0.0372","422","0.0264","195","0.0129","16","0.0011","UR",
"43","South Australia","Slovak","363","0.0217","362","0.0227","396","0.0262","408","0.0278","UR",
"43","South Australia","Slovene","265","0.0158","280","0.0175","302","0.0199","348","0.0237","UR",
"43","South Australia","Somali","415","0.0248","435","0.0272","224","0.0148","118","0.0080","UR",
"43","South Australia","Swahili","2004","0.1195","1204","0.0754","443","0.0293","129","0.0088","UR",
"43","South Australia","Swedish","396","0.0236","363","0.0227","341","0.0225","296","0.0202","UR",
"43","South Australia","Telugu","1325","0.0790","707","0.0443","378","0.0250","67","0.0046","UR",
"43","South Australia","Tetum","41","0.0024","53","0.0033","15","0.0010","15","0.0010","UR",
"43","South Australia","Thai","1955","0.1166","1380","0.0864","842","0.0556","523","0.0357","UR",
"43","South Australia","Tibetan","35","0.0021","23","0.0014","19","0.0013","","","UR",
"43","South Australia","Tokelauan","13","0.0008","0","","0","","","","UR",
"43","South Australia","Tongan","130","0.0078","138","0.0086","59","0.0039","52","0.0035","UR",
"43","South Australia","Tswana","37","0.0022","38","0.0024","64","0.0042","","","UR",
"43","South Australia","Ukrainian","1097","0.0654","1157","0.0725","1355","0.0895","1680","0.1146","UR",
"43","South Australia","Urdu","2942","0.1755","1306","0.0818","614","0.0405","299","0.0204","UR",
"43","South Australia","Uygur","397","0.0237","403","0.0252","178","0.0118","","","UR",
"43","South Australia","Wu","72","0.0043","23","0.0014","23","0.0015","14","0.0010","UR",
"43","South Australia","Tigrinya","325","0.0194","123","0.0077","","","","","UR",
"44","Western Australia","Fijian Hindustani","52","0.0021","22","0.0010","","","","","UR",
"44","Western Australia","Chin Haka","720","0.0291","75","0.0033","","","","","UR",
"44","Western Australia","Arabic","14132","0.5711","11961","0.5342","7687","0.3924","5542","0.3042","UR",
"44","Western Australia","Australian Indigenous Languages","10251","0.4143","9604","0.4289","7936","0.4051","8601","0.4721","UR",
"44","Western Australia","Cantonese","19339","0.7816","18047","0.8060","16041","0.8188","15307","0.8402","UR",
"44","Western Australia","Mandarin","47840","1.9334","28053","1.2528","16542","0.8444","11107","0.6097","UR",
"44","Western Australia","Croatian","5556","0.2245","5962","0.2663","6086","0.3107","6686","0.3670","UR",
"44","Western Australia","Dutch","5100","0.2061","5541","0.2475","5258","0.2684","5587","0.3067","UR",
"44","Western Australia","Filipino/Tagalog","25583","1.0339","13976","0.6242","4358","0.2225","3115","0.1710","UR",
"44","Western Australia","French","9597","0.3878","7708","0.3442","5008","0.2556","4406","0.2419","UR",
"44","Western Australia","German","9320","0.3767","8713","0.3891","7212","0.3681","6976","0.3829","UR",
"44","Western Australia","Greek","4790","0.1936","5320","0.2376","5028","0.2567","5347","0.2935","UR",
"44","Western Australia","Hindi","10747","0.4343","4957","0.2214","1926","0.0983","1093","0.0600","UR",
"44","Western Australia","Hungarian","1232","0.0498","1115","0.0498","1068","0.0545","1198","0.0658","UR",
"44","Western Australia","Indonesian","10934","0.4419","9108","0.4068","6605","0.3371","6699","0.3677","UR",
"44","Western Australia","Persian/Dari/Hazaraghi","12085","0.4884","6408","0.2862","3975","0.2029","2913","0.1599","UR",
"44","Western Australia","Italian","29401","1.1882","31458","1.4049","32891","1.6789","36548","2.0062","UR",
"44","Western Australia","Japanese","5859","0.2368","4411","0.1970","3379","0.1725","2555","0.1402","UR",
"44","Western Australia","Khmer","1569","0.0634","1288","0.0575","948","0.0484","867","0.0476","UR",
"44","Western Australia","Korean","7107","0.2872","3942","0.1760","1916","0.0978","1172","0.0643","UR",
"44","Western Australia","Macedonian","5849","0.2364","5884","0.2628","5671","0.2895","6199","0.3403","UR",
"44","Western Australia","Maltese","387","0.0156","437","0.0195","412","0.0210","434","0.0238","UR",
"44","Western Australia","Polish","5978","0.2416","6005","0.2682","6095","0.3111","6903","0.3789","UR",
"44","Western Australia","Portuguese","7070","0.2857","4923","0.2199","3658","0.1867","3647","0.2002","UR",
"44","Western Australia","Russian","3218","0.1301","2088","0.0932","1348","0.0688","995","0.0546","UR",
"44","Western Australia","Samoan","943","0.0381","621","0.0277","233","0.0119","181","0.0099","UR",
"44","Western Australia","Serbian","5038","0.2036","5045","0.2253","4452","0.2272","3838","0.2107","UR",
"44","Western Australia","Sinhalese","4939","0.1996","2963","0.1323","1502","0.0767","1096","0.0602","UR",
"44","Western Australia","Spanish","10415","0.4209","8219","0.3671","5722","0.2921","5324","0.2922","UR",
"44","Western Australia","Tamil","6888","0.2784","4057","0.1812","1899","0.0969","1373","0.0754","UR",
"44","Western Australia","Turkish","1727","0.0698","1517","0.0677","1049","0.0535","954","0.0524","UR",
"44","Western Australia","Vietnamese","20247","0.8183","16550","0.7391","13239","0.6758","12057","0.6618","UR",
"44","Western Australia","Afrikaans","14208","0.5742","10946","0.4888","4275","0.2182","1628","0.0894","UR",
"44","Western Australia","Albanian","404","0.0163","344","0.0154","247","0.0126","248","0.0136","UR",
"44","Western Australia","Amharic","890","0.0360","557","0.0249","355","0.0181","195","0.0107","UR",
"44","Western Australia","Armenian","103","0.0042","83","0.0037","78","0.0040","96","0.0053","UR",
"44","Western Australia","Assyrian/Aramaic","145","0.0059","128","0.0057","99","0.0051","56","0.0031","UR",
"44","Western Australia","Auslan","941","0.0380","675","0.0301","456","0.0233","334","0.0183","UR",
"44","Western Australia","Bengali","3263","0.1319","1909","0.0853","779","0.0398","443","0.0243","UR",
"44","Western Australia","Bosnian","1877","0.0759","1903","0.0850","1694","0.0865","1875","0.1029","UR",
"44","Western Australia","Bulgarian","330","0.0133","294","0.0131","187","0.0095","148","0.0081","UR",
"44","Western Australia","Burmese","4904","0.1982","4352","0.1944","3120","0.1593","2761","0.1516","UR",
"44","Western Australia","Chinese, nfd","1211","0.0489","1793","0.0801","675","0.0345","745","0.0409","UR",
"44","Western Australia","Czech","783","0.0316","634","0.0283","497","0.0254","565","0.0310","UR",
"44","Western Australia","Danish","766","0.0310","812","0.0363","700","0.0357","636","0.0349","UR",
"44","Western Australia","Dinka","1600","0.0647","1352","0.0604","635","0.0324","","","UR",
"44","Western Australia","Estonian","411","0.0166","193","0.0086","49","0.0025","68","0.0037","UR",
"44","Western Australia","Fijian","370","0.0150","217","0.0097","102","0.0052","95","0.0052","UR",
"44","Western Australia","Finnish","417","0.0169","333","0.0149","338","0.0173","339","0.0186","UR",
"44","Western Australia","Gujarati","7435","0.3005","4831","0.2157","1684","0.0860","891","0.0489","UR",
"44","Western Australia","Hakka","595","0.0240","501","0.0224","444","0.0227","469","0.0257","UR",
"44","Western Australia","Hebrew","623","0.0252","571","0.0255","486","0.0248","400","0.0220","UR",
"44","Western Australia","Min Nan (incl.Hokkien)","2481","0.1003","2206","0.0985","1942","0.0991","2109","0.1158","UR",
"44","Western Australia","Indo-Aryan, nfd","95","0.0038","35","0.0016","208","0.0106","98","0.0054","UR",
"44","Western Australia","Kannada","801","0.0324","426","0.0190","116","0.0059","51","0.0028","UR",
"44","Western Australia","Karen","2067","0.0835","1270","0.0567","129","0.0066","","","UR",
"44","Western Australia","Kurdish","533","0.0215","398","0.0178","293","0.0150","214","0.0117","UR",
"44","Western Australia","Lao","226","0.0091","206","0.0092","157","0.0080","155","0.0085","UR",
"44","Western Australia","Latvian","161","0.0065","234","0.0105","210","0.0107","346","0.0190","UR",
"44","Western Australia","Malay","5899","0.2384","5674","0.2534","4547","0.2321","4201","0.2306","UR",
"44","Western Australia","Malayalam","7544","0.3049","2916","0.1302","552","0.0282","296","0.0162","UR",
"44","Western Australia","Maori (Cook Island)","308","0.0124","212","0.0095","47","0.0024","63","0.0035","UR",
"44","Western Australia","Maori (New Zealand)","2859","0.1155","2240","0.1000","994","0.0507","732","0.0402","UR",
"44","Western Australia","Marathi","1066","0.0431","620","0.0277","127","0.0065","53","0.0029","UR",
"44","Western Australia","Nepali","2831","0.1144","952","0.0425","118","0.0060","92","0.0051","UR",
"44","Western Australia","Non-verbal so described","3611","0.1459","2325","0.1038","2674","0.1365","1234","0.0677","UR",
"44","Western Australia","Norwegian","370","0.0150","402","0.0180","354","0.0181","424","0.0233","UR",
"44","Western Australia","Nuer","289","0.0117","200","0.0089","74","0.0038","","","UR",
"44","Western Australia","Oromo","405","0.0164","257","0.0115","83","0.0042","56","0.0031","UR",
"44","Western Australia","Pashto","546","0.0221","320","0.0143","128","0.0065","88","0.0048","UR",
"44","Western Australia","Punjabi","12223","0.4940","4833","0.2158","1020","0.0521","836","0.0459","UR",
"44","Western Australia","Romanian","1857","0.0750","1636","0.0731","1323","0.0675","1260","0.0692","UR",
"44","Western Australia","Serbo-Croatian Yugoslavian, so described","811","0.0328","808","0.0361","1116","0.0570","","","UR",
"44","Western Australia","Shona","3215","0.1299","2045","0.0913","383","0.0195","71","0.0039","UR",
"44","Western Australia","Slovak","414","0.0167","376","0.0168","276","0.0141","280","0.0154","UR",
"44","Western Australia","Slovene","200","0.0081","187","0.0084","157","0.0080","181","0.0099","UR",
"44","Western Australia","Somali","2528","0.1022","1745","0.0779","967","0.0494","590","0.0324","UR",
"44","Western Australia","Swahili","2364","0.0955","1532","0.0684","795","0.0406","344","0.0189","UR",
"44","Western Australia","Swedish","1009","0.0408","841","0.0376","671","0.0343","548","0.0301","UR",
"44","Western Australia","Telugu","2169","0.0877","1076","0.0481","228","0.0116","76","0.0042","UR",
"44","Western Australia","Tetum","117","0.0047","81","0.0036","33","0.0017","31","0.0017","UR",
"44","Western Australia","Thai","6403","0.2588","4561","0.2037","2831","0.1445","2020","0.1109","UR",
"44","Western Australia","Tibetan","22","0.0009","19","0.0008","15","0.0008","","","UR",
"44","Western Australia","Tokelauan","41","0.0017","37","0.0017","6","0.0003","","","UR",
"44","Western Australia","Tongan","440","0.0178","303","0.0135","80","0.0041","53","0.0029","UR",
"44","Western Australia","Tswana","90","0.0036","87","0.0039","80","0.0041","","","UR",
"44","Western Australia","Ukrainian","617","0.0249","496","0.0222","535","0.0273","684","0.0375","UR",
"44","Western Australia","Urdu","5368","0.2169","2345","0.1047","910","0.0465","606","0.0333","UR",
"44","Western Australia","Uygur","10","0.0004","19","0.0008","18","0.0009","","","UR",
"44","Western Australia","Wu","51","0.0021","36","0.0016","21","0.0011","18","0.0010","UR",
"44","Western Australia","Yiddish","27","0.0011","25","0.0011","57","0.0029","46","0.0025","UR",
"44","Western Australia","Tigrinya","745","0.0301","498","0.0222","","","","","UR",
"45","Tasmania","Chin Haka","12","0.0024","26","0.0052","","","","","UR",
"45","Tasmania","Arabic","829","0.1626","894","0.1805","683","0.1436","405","0.0882","UR",
"45","Tasmania","Australian Indigenous Languages","70","0.0137","73","0.0147","86","0.0181","34","0.0074","UR",
"45","Tasmania","Cantonese","972","0.1906","830","0.1676","788","0.1657","711","0.1548","UR",
"45","Tasmania","Mandarin","3971","0.7787","2089","0.4217","1161","0.2442","548","0.1193","UR",
"45","Tasmania","Croatian","270","0.0529","271","0.0547","283","0.0595","319","0.0695","UR",
"45","Tasmania","Dutch","903","0.1771","1099","0.2219","1029","0.2164","1252","0.2726","UR",
"45","Tasmania","Filipino/Tagalog","942","0.1847","797","0.1609","493","0.1037","346","0.0753","UR",
"45","Tasmania","French","820","0.1608","696","0.1405","484","0.1018","372","0.0810","UR",
"45","Tasmania","German","1576","0.3090","1643","0.3317","1554","0.3268","1402","0.3053","UR",
"45","Tasmania","Greek","1191","0.2335","1212","0.2447","1216","0.2557","1252","0.2726","UR",
"45","Tasmania","Hindi","639","0.1253","499","0.1007","312","0.0656","218","0.0475","UR",
"45","Tasmania","Hungarian","129","0.0253","165","0.0333","131","0.0275","134","0.0292","UR",
"45","Tasmania","Indonesian","253","0.0496","168","0.0339","94","0.0198","129","0.0281","UR",
"45","Tasmania","Persian/Dari/Hazaraghi","887","0.1739","224","0.0452","143","0.0301","106","0.0231","UR",
"45","Tasmania","Italian","1096","0.2149","1290","0.2604","1355","0.2850","1450","0.3157","UR",
"45","Tasmania","Japanese","601","0.1179","417","0.0842","306","0.0644","247","0.0538","UR",
"45","Tasmania","Khmer","26","0.0051","19","0.0038","3","0.0006","7","0.0015","UR",
"45","Tasmania","Korean","506","0.0992","504","0.1017","317","0.0667","172","0.0374","UR",
"45","Tasmania","Macedonian","18","0.0035","15","0.0030","30","0.0063","33","0.0072","UR",
"45","Tasmania","Maltese","19","0.0037","28","0.0057","33","0.0069","19","0.0041","UR",
"45","Tasmania","Polish","685","0.1343","770","0.1554","818","0.1720","921","0.2005","UR",
"45","Tasmania","Portuguese","109","0.0214","89","0.0180","57","0.0120","45","0.0098","UR",
"45","Tasmania","Russian","317","0.0622","258","0.0521","198","0.0416","151","0.0329","UR",
"45","Tasmania","Samoan","49","0.0096","62","0.0125","50","0.0105","19","0.0041","UR",
"45","Tasmania","Serbian","127","0.0249","135","0.0273","141","0.0297","147","0.0320","UR",
"45","Tasmania","Sinhalese","222","0.0435","152","0.0307","91","0.0191","54","0.0118","UR",
"45","Tasmania","Spanish","936","0.1835","833","0.1682","673","0.1415","587","0.1278","UR",
"45","Tasmania","Tamil","306","0.0600","206","0.0416","129","0.0271","88","0.0192","UR",
"45","Tasmania","Turkish","88","0.0173","103","0.0208","49","0.0103","46","0.0100","UR",
"45","Tasmania","Vietnamese","442","0.0867","268","0.0541","130","0.0273","145","0.0316","UR",
"45","Tasmania","Afrikaans","375","0.0735","376","0.0759","155","0.0326","94","0.0205","UR",
"45","Tasmania","Albanian","14","0.0027","12","0.0024","6","0.0013","41","0.0089","UR",
"45","Tasmania","Amharic","151","0.0296","132","0.0266","97","0.0204","0","","UR",
"45","Tasmania","Auslan","204","0.0400","257","0.0519","138","0.0290","123","0.0268","UR",
"45","Tasmania","Bengali","148","0.0290","90","0.0182","102","0.0215","46","0.0100","UR",
"45","Tasmania","Bosnian","61","0.0120","59","0.0119","70","0.0147","103","0.0224","UR",
"45","Tasmania","Bulgarian","18","0.0035","21","0.0042","11","0.0023","13","0.0028","UR",
"45","Tasmania","Burmese","108","0.0212","55","0.0111","13","0.0027","6","0.0013","UR",
"45","Tasmania","Chinese, nfd","232","0.0455","270","0.0545","107","0.0225","36","0.0078","UR",
"45","Tasmania","Czech","124","0.0243","98","0.0198","119","0.0250","113","0.0246","UR",
"45","Tasmania","Danish","98","0.0192","83","0.0168","73","0.0154","54","0.0118","UR",
"45","Tasmania","Dinka","11","0.0022","58","0.0117","74","0.0156","","","UR",
"45","Tasmania","Estonian","21","0.0041","18","0.0036","16","0.0034","24","0.0052","UR",
"45","Tasmania","Fijian","34","0.0067","41","0.0083","23","0.0048","35","0.0076","UR",
"45","Tasmania","Finnish","115","0.0226","95","0.0192","88","0.0185","74","0.0161","UR",
"45","Tasmania","Gujarati","80","0.0157","47","0.0095","29","0.0061","0","","UR",
"45","Tasmania","Hebrew","22","0.0043","31","0.0063","21","0.0044","7","0.0015","UR",
"45","Tasmania","Hmong","43","0.0084","59","0.0119","48","0.0101","194","0.0422","UR",
"45","Tasmania","Min Nan (incl.Hokkien)","35","0.0069","34","0.0069","27","0.0057","19","0.0041","UR",
"45","Tasmania","Indo-Aryan, nfd","12","0.0024","0","","15","0.0032","3","0.0007","UR",
"45","Tasmania","Kannada","32","0.0063","19","0.0038","8","0.0017","6","0.0013","UR",
"45","Tasmania","Karen","168","0.0329","174","0.0351","0","","","","UR",
"45","Tasmania","Kurdish","19","0.0037","0","","10","0.0021","7","0.0015","UR",
"45","Tasmania","Lao","20","0.0039","8","0.0016","6","0.0013","6","0.0013","UR",
"45","Tasmania","Latvian","28","0.0055","53","0.0107","45","0.0095","50","0.0109","UR",
"45","Tasmania","Malay","189","0.0371","191","0.0386","89","0.0187","51","0.0111","UR",
"45","Tasmania","Malayalam","254","0.0498","207","0.0418","42","0.0088","11","0.0024","UR",
"45","Tasmania","Maori (Cook Island)","10","0.0020","8","0.0016","6","0.0013","12","0.0026","UR",
"45","Tasmania","Maori (New Zealand)","52","0.0102","38","0.0077","51","0.0107","34","0.0074","UR",
"45","Tasmania","Marathi","56","0.0110","37","0.0075","17","0.0036","16","0.0035","UR",
"45","Tasmania","Nepali","1647","0.3230","687","0.1387","14","0.0029","21","0.0046","UR",
"45","Tasmania","Non-verbal so described","366","0.0718","327","0.0660","462","0.0972","167","0.0364","UR",
"45","Tasmania","Norwegian","38","0.0075","29","0.0059","28","0.0059","18","0.0039","UR",
"45","Tasmania","Nuer","10","0.0020","6","0.0012","24","0.0050","","","UR",
"45","Tasmania","Oromo","79","0.0155","24","0.0048","12","0.0025","0","","UR",
"45","Tasmania","Pashto","15","0.0029","3","0.0006","4","0.0008","0","","UR",
"45","Tasmania","Punjabi","489","0.0959","209","0.0422","51","0.0107","32","0.0070","UR",
"45","Tasmania","Romanian","48","0.0094","36","0.0073","28","0.0059","28","0.0061","UR",
"45","Tasmania","Serbo-Croatian Yugoslavian, so described","13","0.0025","44","0.0089","47","0.0099","","","UR",
"45","Tasmania","Shona","51","0.0100","66","0.0133","27","0.0057","0","","UR",
"45","Tasmania","Slovak","27","0.0053","31","0.0063","22","0.0046","22","0.0048","UR",
"45","Tasmania","Slovene","22","0.0043","18","0.0036","17","0.0036","41","0.0089","UR",
"45","Tasmania","Somali","18","0.0035","13","0.0026","0","","10","0.0022","UR",
"45","Tasmania","Swahili","143","0.0280","166","0.0335","34","0.0072","14","0.0030","UR",
"45","Tasmania","Swedish","120","0.0235","75","0.0151","66","0.0139","31","0.0067","UR",
"45","Tasmania","Telugu","110","0.0216","50","0.0101","36","0.0076","10","0.0022","UR",
"45","Tasmania","Thai","490","0.0961","362","0.0731","233","0.0490","156","0.0340","UR",
"45","Tasmania","Tibetan","19","0.0037","10","0.0020","7","0.0015","","","UR",
"45","Tasmania","Tongan","41","0.0080","36","0.0073","11","0.0023","23","0.0050","UR",
"45","Tasmania","Ukrainian","52","0.0102","65","0.0131","80","0.0168","93","0.0202","UR",
"45","Tasmania","Urdu","291","0.0571","119","0.0240","43","0.0090","44","0.0096","UR",
"45","Tasmania","Tigrinya","125","0.0245","131","0.0264","","","","","UR",
"46","Northern Territory","Fijian Hindustani","19","0.0083","0","","","","","","UR",
"46","Northern Territory","Chin Haka","42","0.0184","0","","","","","","UR",
"46","Northern Territory","Arabic","361","0.1578","296","0.1397","266","0.1393","127","0.0684","UR",
"46","Northern Territory","Australian Indigenous Languages","34956","15.2756","34443","16.2510","29160","15.2749","31087","16.7366","UR",
"46","Northern Territory","Cantonese","729","0.3186","689","0.3251","695","0.3641","807","0.4345","UR",
"46","Northern Territory","Mandarin","2163","0.9452","1195","0.5638","559","0.2928","428","0.2304","UR",
"46","Northern Territory","Croatian","43","0.0188","60","0.0283","38","0.0199","59","0.0318","UR",
"46","Northern Territory","Dutch","243","0.1062","238","0.1123","176","0.0922","223","0.1201","UR",
"46","Northern Territory","Filipino/Tagalog","5038","2.2016","3050","1.4391","1403","0.7349","1189","0.6401","UR",
"46","Northern Territory","French","646","0.2823","427","0.2015","321","0.1681","286","0.1540","UR",
"46","Northern Territory","German","842","0.3680","766","0.3614","633","0.3316","698","0.3758","UR",
"46","Northern Territory","Greek","3245","1.4181","2836","1.3381","2484","1.3012","2807","1.5112","UR",
"46","Northern Territory","Hindi","852","0.3723","445","0.2100","156","0.0817","138","0.0743","UR",
"46","Northern Territory","Hungarian","89","0.0389","85","0.0401","59","0.0309","84","0.0452","UR",
"46","Northern Territory","Indonesian","1191","0.5205","944","0.4454","768","0.4023","686","0.3693","UR",
"46","Northern Territory","Persian/Dari/Hazaraghi","205","0.0896","40","0.0189","22","0.0115","30","0.0162","UR",
"46","Northern Territory","Italian","765","0.3343","748","0.3529","737","0.3861","893","0.4808","UR",
"46","Northern Territory","Japanese","506","0.2211","197","0.0929","142","0.0744","116","0.0625","UR",
"46","Northern Territory","Khmer","251","0.1097","164","0.0774","139","0.0728","107","0.0576","UR",
"46","Northern Territory","Korean","360","0.1573","272","0.1283","62","0.0325","51","0.0275","UR",
"46","Northern Territory","Macedonian","26","0.0114","33","0.0156","20","0.0105","15","0.0081","UR",
"46","Northern Territory","Polish","118","0.0516","83","0.0392","99","0.0519","93","0.0501","UR",
"46","Northern Territory","Portuguese","532","0.2325","545","0.2571","508","0.2661","504","0.2713","UR",
"46","Northern Territory","Russian","134","0.0586","83","0.0392","41","0.0215","31","0.0167","UR",
"46","Northern Territory","Samoan","117","0.0511","61","0.0288","16","0.0084","24","0.0129","UR",
"46","Northern Territory","Serbian","61","0.0267","36","0.0170","41","0.0215","70","0.0377","UR",
"46","Northern Territory","Sinhalese","527","0.2303","228","0.1076","88","0.0461","86","0.0463","UR",
"46","Northern Territory","Spanish","487","0.2128","362","0.1708","301","0.1577","280","0.1507","UR",
"46","Northern Territory","Tamil","516","0.2255","276","0.1302","201","0.1053","136","0.0732","UR",
"46","Northern Territory","Turkish","53","0.0232","55","0.0260","29","0.0152","36","0.0194","UR",
"46","Northern Territory","Vietnamese","1215","0.5310","862","0.4067","756","0.3960","704","0.3790","UR",
"46","Northern Territory","Afrikaans","308","0.1346","295","0.1392","100","0.0524","29","0.0156","UR",
"46","Northern Territory","Albanian","20","0.0087","24","0.0113","25","0.0131","11","0.0059","UR",
"46","Northern Territory","Auslan","61","0.0267","47","0.0222","33","0.0173","17","0.0092","UR",
"46","Northern Territory","Bengali","432","0.1888","201","0.0948","84","0.0440","75","0.0404","UR",
"46","Northern Territory","Bosnian","25","0.0109","15","0.0071","22","0.0115","18","0.0097","UR",
"46","Northern Territory","Bulgarian","15","0.0066","7","0.0033","16","0.0084","0","","UR",
"46","Northern Territory","Burmese","168","0.0734","144","0.0679","51","0.0267","41","0.0221","UR",
"46","Northern Territory","Chinese, nfd","62","0.0271","118","0.0557","83","0.0435","108","0.0581","UR",
"46","Northern Territory","Czech","51","0.0223","46","0.0217","54","0.0283","60","0.0323","UR",
"46","Northern Territory","Danish","57","0.0249","53","0.0250","70","0.0367","84","0.0452","UR",
"46","Northern Territory","Dinka","104","0.0454","60","0.0283","24","0.0126","","","UR",
"46","Northern Territory","Estonian","55","0.0240","28","0.0132","3","0.0016","6","0.0032","UR",
"46","Northern Territory","Fijian","175","0.0765","111","0.0524","61","0.0320","46","0.0248","UR",
"46","Northern Territory","Finnish","42","0.0184","28","0.0132","28","0.0147","48","0.0258","UR",
"46","Northern Territory","Gujarati","275","0.1202","95","0.0448","20","0.0105","3","0.0016","UR",
"46","Northern Territory","Hakka","531","0.2320","615","0.2902","580","0.3038","613","0.3300","UR",
"46","Northern Territory","Hebrew","16","0.0070","6","0.0028","0","","3","0.0016","UR",
"46","Northern Territory","Min Nan (incl.Hokkien)","63","0.0275","70","0.0330","32","0.0168","44","0.0237","UR",
"46","Northern Territory","Indo-Aryan, nfd","10","0.0044","6","0.0028","19","0.0100","3","0.0016","UR",
"46","Northern Territory","Kannada","30","0.0131","26","0.0123","5","0.0026","6","0.0032","UR",
"46","Northern Territory","Karen","48","0.0210","51","0.0241","0","","","","UR",
"46","Northern Territory","Lao","47","0.0205","36","0.0170","41","0.0215","43","0.0232","UR",
"46","Northern Territory","Latvian","15","0.0066","16","0.0075","17","0.0089","26","0.0140","UR",
"46","Northern Territory","Malay","143","0.0625","86","0.0406","93","0.0487","102","0.0549","UR",
"46","Northern Territory","Malayalam","1274","0.5567","600","0.2831","46","0.0241","26","0.0140","UR",
"46","Northern Territory","Maori (Cook Island)","21","0.0092","23","0.0109","11","0.0058","6","0.0032","UR",
"46","Northern Territory","Maori (New Zealand)","178","0.0778","118","0.0557","78","0.0409","64","0.0345","UR",
"46","Northern Territory","Marathi","53","0.0232","58","0.0274","18","0.0094","7","0.0038","UR",
"46","Northern Territory","Nepali","1219","0.5327","393","0.1854","29","0.0152","10","0.0054","UR",
"46","Northern Territory","Non-verbal so described","398","0.1739","230","0.1085","227","0.1189","125","0.0673","UR",
"46","Northern Territory","Norwegian","20","0.0087","23","0.0109","6","0.0031","20","0.0108","UR",
"46","Northern Territory","Nuer","34","0.0149","23","0.0109","0","","","","UR",
"46","Northern Territory","Oromo","18","0.0079","13","0.0061","16","0.0084","6","0.0032","UR",
"46","Northern Territory","Pashto","21","0.0092","20","0.0094","3","0.0016","3","0.0016","UR",
"46","Northern Territory","Punjabi","670","0.2928","276","0.1302","32","0.0168","56","0.0301","UR",
"46","Northern Territory","Romanian","25","0.0109","14","0.0066","7","0.0037","10","0.0054","UR",
"46","Northern Territory","Shona","356","0.1556","263","0.1241","80","0.0419","3","0.0016","UR",
"46","Northern Territory","Slovak","10","0.0044","13","0.0061","13","0.0068","13","0.0070","UR",
"46","Northern Territory","Slovene","17","0.0074","12","0.0057","12","0.0063","16","0.0086","UR",
"46","Northern Territory","Somali","26","0.0114","43","0.0203","54","0.0283","3","0.0016","UR",
"46","Northern Territory","Swahili","232","0.1014","123","0.0580","43","0.0225","6","0.0032","UR",
"46","Northern Territory","Swedish","66","0.0288","46","0.0217","36","0.0189","41","0.0221","UR",
"46","Northern Territory","Telugu","255","0.1114","113","0.0533","20","0.0105","20","0.0108","UR",
"46","Northern Territory","Tetum","222","0.0970","165","0.0779","158","0.0828","77","0.0415","UR",
"46","Northern Territory","Thai","866","0.3784","733","0.3458","474","0.2483","392","0.2110","UR",
"46","Northern Territory","Tokelauan","17","0.0074","9","0.0042","0","","","","UR",
"46","Northern Territory","Tongan","122","0.0533","81","0.0382","74","0.0388","54","0.0291","UR",
"46","Northern Territory","Ukrainian","18","0.0079","12","0.0057","3","0.0016","18","0.0097","UR",
"46","Northern Territory","Urdu","441","0.1927","221","0.1043","89","0.0466","81","0.0436","UR",
"47","Australian Capital Territory","Fijian Hindustani","45","0.0113","39","0.0109","","","","","UR",
"47","Australian Capital Territory","Arabic","3040","0.7650","2411","0.6749","1378","0.4263","1251","0.4045","UR",
"47","Australian Capital Territory","Australian Indigenous Languages","132","0.0332","115","0.0322","150","0.0464","58","0.0188","UR",
"47","Australian Capital Territory","Cantonese","3853","0.9696","3468","0.9708","2879","0.8906","2467","0.7977","UR",
"47","Australian Capital Territory","Mandarin","12408","3.1223","6673","1.8680","3653","1.1301","2095","0.6774","UR",
"47","Australian Capital Territory","Croatian","2272","0.5717","2399","0.6716","2498","0.7728","2850","0.9215","UR",
"47","Australian Capital Territory","Dutch","582","0.1465","573","0.1604","588","0.1819","713","0.2305","UR",
"47","Australian Capital Territory","Filipino/Tagalog","2992","0.7529","1896","0.5308","1135","0.3511","979","0.3165","UR",
"47","Australian Capital Territory","French","2047","0.5151","1592","0.4457","982","0.3038","934","0.3020","UR",
"47","Australian Capital Territory","German","1913","0.4814","1867","0.5226","1785","0.5522","1790","0.5788","UR",
"47","Australian Capital Territory","Greek","2436","0.6130","2773","0.7763","2558","0.7913","2805","0.9070","UR",
"47","Australian Capital Territory","Hindi","3646","0.9175","2315","0.6480","1377","0.4260","913","0.2952","UR",
"47","Australian Capital Territory","Hungarian","290","0.0730","366","0.1025","369","0.1142","418","0.1352","UR",
"47","Australian Capital Territory","Indonesian","1325","0.3334","992","0.2777","693","0.2144","492","0.1591","UR",
"47","Australian Capital Territory","Persian/Dari/Hazaraghi","1401","0.3525","945","0.2645","613","0.1896","449","0.1452","UR",
"47","Australian Capital Territory","Italian","3245","0.8166","3306","0.9255","3423","1.0589","3684","1.1912","UR",
"47","Australian Capital Territory","Japanese","1116","0.2808","881","0.2466","622","0.1924","508","0.1643","UR",
"47","Australian Capital Territory","Khmer","369","0.0929","334","0.0935","250","0.0773","228","0.0737","UR",
"47","Australian Capital Territory","Korean","2370","0.5964","1533","0.4291","810","0.2506","552","0.1785","UR",
